CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DateDebutOperationPrelBio;HeureDebutOperationPrelBio;DateFinOperationPrelbio;HeureFinOperationPrelBio;CdProducteur;NomProducteur;CdPreleveur;NomPreleveur;CdDeterminateur;NomDéterminateur;CodeSandreRdd;NomRdd;CdStatutResBioOperationPrelBio;MnemoStatutResBioOperationPrelBio;CdQualResBioOperationPrelBio;LbQualResBioOperationPrelBio;RefOperationPrelBio;ObjOperationPrelBio;LongProspecOperationPrelBio;LargeurMoyLameEauOperationPrelBio;HMoyLamOperationPrelBio;SurfTotProspecteeOperationPrelBio
05161000;La Garonne en aval de Toulouse;700;13;Macroinvertébrés aquatiques;726;Macroinvertébrés : Protocole expérimental d'échantillonnage en cours d'eau profond 2009 + Traitement au laboratoire selon XP T90-388 Juin 2010;2021-07-09;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900056;AQUABIO;41749411900056;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2103886;;;;;
05161000;La Garonne en aval de Toulouse;700;13;Macroinvertébrés aquatiques;726;Macroinvertébrés : Protocole expérimental d'échantillonnage en cours d'eau profond 2009 + Traitement au laboratoire selon XP T90-388 Juin 2010;2022-07-19;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900056;AQUABIO;41749411900056;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2147548;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2015-07-21;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO;41749411900023;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1611035;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2016-09-01;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1600690;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2017-09-08;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1704225;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2018-09-13;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1777407;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2019-09-04;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1841545;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2020-09-02;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2043819;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2021-08-31;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2102221;;;;;
05161000;La Garonne en aval de Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2022-08-12;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2155333;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;0;Méthode inconnue;2015-09-17;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43796067700098;ASCONIT CONSULTANTS;43796067700098;ASCONIT CONSULTANTS;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1608864;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;0;Méthode inconnue;2016-07-26;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41752206700038;FERRONI JEAN;41752206700038;FERRONI JEAN;;;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1635865;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;0;Méthode inconnue;2019-09-05;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900056;AQUABIO;41749411900056;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1842515;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;455;Qualité de l'eau - Détermination de l'indice biologique macrophytique en rivière (IBMR) (NF T90-395 Octobre 2003);2017-07-25;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41752206700038;FERRONI JEAN;41752206700038;FERRONI JEAN;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1704900;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;455;Qualité de l'eau - Détermination de l'indice biologique macrophytique en rivière (IBMR) (NF T90-395 Octobre 2003);2018-08-23;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41752206700038;FERRONI JEAN;41752206700038;FERRONI JEAN;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1778759;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;455;Qualité de l'eau - Détermination de l'indice biologique macrophytique en rivière (IBMR) (NF T90-395 Octobre 2003);2020-07-29;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900056;AQUABIO;41749411900056;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2035062;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;455;Qualité de l'eau - Détermination de l'indice biologique macrophytique en rivière (IBMR) (NF T90-395 Octobre 2003);2021-09-29;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900056;AQUABIO;41749411900056;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2103416;;;;;
05161000;La Garonne en aval de Toulouse;900;27;Macrophytes;455;Qualité de l'eau - Détermination de l'indice biologique macrophytique en rivière (IBMR) (NF T90-395 Octobre 2003);2022-07-05;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900056;AQUABIO;41749411900056;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2156589;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2015-09-25;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO;41749411900023;AQUABIO;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1609588;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2016-08-31;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1600691;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2017-09-05;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1703556;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2018-09-13;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1777021;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2019-09-04;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1841772;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2020-09-02;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2044216;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2021-08-31;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2102056;;;;;
05161900;La Garonne à Blagnac;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2022-08-11;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2155561;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2015-09-25;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO;41749411900023;AQUABIO;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1610031;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2016-08-31;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1600702;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2017-09-05;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1703393;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2018-09-13;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1777067;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2019-09-05;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1841826;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2020-09-03;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2044066;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2021-10-18;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2101852;;;;;
05163000;La Garonne dans Toulouse (St-Pierre);800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2022-08-11;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;75105610200021;EUROFINS ECOTOXICOLOGIE FRANCE;0500000001;Réseau Complémentaire Agence Adour-Garonne;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2154493;;;;;
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2016-10-13;07:15:00;2016-10-13;13:50:00;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB);13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB);13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB);0600000418;Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe24637eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM170.0_PntCEPM1.2_ProfMStaM1.95_AltM136_TAir1C5.7_TAir7C22.2;Echantillonnag.Ichtyofaun;1800.0;170.00;1.95;1250.00
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2018-10-16;10:30:00;2018-10-16;12:00:00;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB);34255833500051;AQUASCOP BIOLOGIE;34255833500051;AQUASCOP BIOLOGIE;0600000418;Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe38795eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM178.0_PntCEPM1.2_ProfMStaM2.36_AltM136_TAir1C5.7_TAir7C22.2;Echantillonnag.Ichtyofaun;1800.0;178.00;2.36;1250.00
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2020-10-20;08:15:00;2020-10-20;09:15:00;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB);34255833500051;AQUASCOP BIOLOGIE;34255833500051;AQUASCOP BIOLOGIE;0600000418;Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe84752eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM185.2_PntCEPM1.2_ProfMStaM2.73_AltM136_TAir1C5.7_TAir7C22.2;Echantillonnag.Ichtyofaun;1800.0;185.20;2.73;1250.00
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2022-10-25;09:00:00;2022-10-25;09:50:00;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB);34255833500051;AQUASCOP BIOLOGIE;34255833500051;AQUASCOP BIOLOGIE;0600000418;Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe88762eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM181.9_PntCEPM1.2_ProfMStaM2.03_AltM136_TAir1C5.7_TAir7C22.2;Echantillonnag.Ichtyofaun;1800.0;181.90;2.03;1250.00
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;481;Poissons - Détermination de l'indice poissons rivière (IPR) (NF T90-344 Mai 2004);2016-10-13;00:00:00;;;18006801702264;OFFICE NATIONAL DE L EAU ET DES MILIEUX AQUATIQUES - DELEGATION INTERREGIONALE AQUITAINE MIDI PYRENEES (ONEMA);18006801702264;OFFICE NATIONAL DE L EAU ET DES MILIEUX AQUATIQUES - DELEGATION INTERREGIONALE AQUITAINE MIDI PYRENEES (ONEMA);18006801702264;OFFICE NATIONAL DE L EAU ET DES MILIEUX AQUATIQUES - DELEGATION INTERREGIONALE AQUITAINE MIDI PYRENEES (ONEMA);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1400102;;;;;
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;481;Poissons - Détermination de l'indice poissons rivière (IPR) (NF T90-344 Mai 2004);2018-10-16;00:00:00;;;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1786492;;;;;
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;481;Poissons - Détermination de l'indice poissons rivière (IPR) (NF T90-344 Mai 2004);2020-10-20;00:00:00;;;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2059614;;;;;
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;481;Poissons - Détermination de l'indice poissons rivière (IPR) (NF T90-344 Mai 2004);2022-10-25;00:00:00;;;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2159679;;;;;
05163290;La Garonne à l'entrée dans Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2015-09-25;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO;41749411900023;AQUABIO;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1611036;;;;;
05163290;La Garonne à l'entrée dans Toulouse;800;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2016-08-31;00:00:00;;;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;1600704;;;;;
